股票代码,股票名称,交易市场,交易日,开盘价,收盘价,最高价,最低价,成交量（单位手）,成交额（单位万元）,换手率
399001,深证成指,0,2000-03-01,4468.97,4427.2,4510.38,4398.86,20486212,2141995,0.11;
399001,深证成指,0,2000-03-02,4409.15,4443.52,4505.64,4375.88,19235320,1961260,0.1;
399001,深证成指,0,2000-03-03,4462.38,4488.27,4581.61,4462.35,24638588,2324133,0.13;
399001,深证成指,0,2000-03-06,4519.99,4316.11,4552.27,4311.89,27195100,2355004,0.15;
399001,深证成指,0,2000-03-07,4278.05,4399.95,4401.65,4261.97,18532668,1539723,0.1;
399001,深证成指,0,2000-03-08,4411.98,4498.22,4515.68,4373.83,19691460,1586927,0.11;
399001,深证成指,0,2000-03-09,4528.86,4548.69,4606.71,4474.33,17909364,1883840,0.1;
399001,深证成指,0,2000-03-10,4559.53,4463.66,4587.45,4450.31,16636919,1598680,0.09;
399001,深证成指,0,2000-03-13,4462.32,4495.92,4520.79,4451.53,21704564,1566408,0.12;
399001,深证成指,0,2000-03-14,4377.18,4371.56,4417.8,4239.93,23897484,1935241,0.13;
399001,深证成指,0,2000-03-15,4365.55,4333.89,4415.47,4326.89,17949268,1505823,0.1;
399001,深证成指,0,2000-03-16,4304.6,4131.54,4304.6,4100.78,19436412,1471670,0.1;
399001,深证成指,0,2000-03-17,4114.42,4315.0,4327.98,4114.28,15446762,1400932,0.08;
399001,深证成指,0,2000-03-20,4252.17,4367.73,4370.68,4231.79,18287662,1710812,0.1;
399001,深证成指,0,2000-03-21,4362.09,4387.27,4406.87,4350.32,17948824,1839627,0.1;
399001,深证成指,0,2000-03-22,4394.23,4439.09,4479.9,4384.68,17612100,1794955,0.09;
399001,深证成指,0,2000-03-23,4446.45,4492.43,4492.91,4381.96,19416514,1953291,0.1;
399001,深证成指,0,2000-03-24,4515.38,4461.66,4580.68,4455.65,24326216,2379676,0.13;
399001,深证成指,0,2000-03-27,4461.67,4571.66,4574.23,4461.67,23733578,2286134,0.13;
399001,深证成指,0,2000-03-28,4615.47,4591.12,4635.66,4546.37,27039198,2459454,0.14;
399001,深证成指,0,2000-03-29,4612.88,4559.86,4629.55,4510.65,22084184,2033398,0.12;
399001,深证成指,0,2000-03-30,4566.43,4580.82,4584.78,4539.33,27642120,1950382,0.15;
399001,深证成指,0,2000-03-31,4578.61,4532.31,4578.61,4488.05,22513140,1979052,0.12;
399001,深证成指,0,2000-04-03,4523.91,4508.08,4551.08,4506.4,21198396,1800255,0.11;
399001,深证成指,0,2000-04-04,4515.01,4413.75,4515.01,4403.32,17895752,1529270,0.1;
399001,深证成指,0,2000-04-05,4398.45,4442.22,4444.69,4381.85,14864773,1287809,0.08;
399001,深证成指,0,2000-04-06,4445.0,4527.67,4528.81,4436.17,16595500,1591025,0.09;
399001,深证成指,0,2000-04-07,4553.34,4556.89,4569.19,4513.14,19916742,1925290,0.11;
399001,深证成指,0,2000-04-10,4556.81,4546.44,4589.93,4522.69,19308244,1838281,0.1;
399001,深证成指,0,2000-04-11,4556.96,4595.07,4619.4,4511.94,16763470,1738542,0.09;
399001,深证成指,0,2000-04-12,4609.2,4538.65,4616.77,4499.36,14118839,1431256,0.08;
399001,深证成指,0,2000-04-13,4537.46,4601.47,4615.47,4528.59,16087518,1632886,0.09;
399001,深证成指,0,2000-04-14,4624.45,4619.19,4645.88,4585.6,18287736,1735399,0.1;
399001,深证成指,0,2000-04-17,4615.12,4544.48,4627.03,4495.41,19819156,1799123,0.11;
399001,深证成指,0,2000-04-18,4543.78,4568.43,4578.04,4501.89,12358970,1276521,0.07;
399001,深证成指,0,2000-04-19,4586.9,4574.25,4611.65,4568.0,13507846,1316391,0.07;
399001,深证成指,0,2000-04-20,4580.71,4587.93,4600.91,4574.05,14723244,1502473,0.08;
399001,深证成指,0,2000-04-21,4598.61,4559.35,4615.75,4551.49,15215106,1460367,0.08;
399001,深证成指,0,2000-04-24,4554.84,4533.51,4575.74,4518.75,13980701,1311851,0.07;
399001,深证成指,0,2000-04-25,4535.88,4528.92,4558.51,4495.14,10803453,1060950,0.06;
399001,深证成指,0,2000-04-26,4540.51,4554.85,4593.36,4536.57,10388566,1014354,0.06;
399001,深证成指,0,2000-04-27,4571.88,4553.95,4612.25,4539.47,12350572,1194138,0.07;
399001,深证成指,0,2000-04-28,4556.92,4683.17,4685.38,4531.72,12333940,1363032,0.07;
399001,深证成指,0,2000-05-08,4708.53,4651.65,4721.56,4641.22,10524541,1150450,0.06;
399001,深证成指,0,2000-05-09,4646.99,4554.06,4649.73,4523.96,9890946,1050619,0.05;
399001,深证成指,0,2000-05-10,4535.66,4438.82,4535.66,4428.05,9587746,906905,0.05;
399001,深证成指,0,2000-05-11,4419.72,4367.38,4468.6,4355.5,7962096,830322,0.04;
399001,深证成指,0,2000-05-12,4368.64,4378.45,4423.5,4347.9,7415470,707086,0.04;
399001,深证成指,0,2000-05-15,4370.12,4296.92,4392.46,4275.86,6898135,648005,0.04;
399001,深证成指,0,2000-05-16,4296.51,4346.12,4353.75,4296.51,5913911,548521,0.03;
399001,深证成指,0,2000-05-17,4349.82,4357.09,4405.45,4314.19,7258728,608078,0.04;
399001,深证成指,0,2000-05-18,4361.57,4439.39,4439.94,4341.51,9514080,836137,0.05;
399001,深证成指,0,2000-05-19,4447.53,4479.37,4482.44,4417.95,11465670,1177299,0.06;
399001,深证成指,0,2000-05-22,4494.74,4573.43,4620.55,4484.64,14982858,1502965,0.08;
399001,深证成指,0,2000-05-23,4594.49,4547.5,4606.57,4517.47,12828304,1287681,0.07;
399001,深证成指,0,2000-05-24,4549.95,4616.1,4648.27,4549.83,16009999,1596957,0.09;
399001,深证成指,0,2000-05-25,4638.19,4677.29,4690.7,4635.53,17567204,1684781,0.09;
399001,深证成指,0,2000-05-26,4698.02,4662.3,4722.83,4630.4,19639334,1756132,0.1;
399001,深证成指,0,2000-05-29,4675.11,4701.23,4718.64,4661.05,19726100,1966967,0.11;
399001,深证成指,0,2000-05-30,4722.02,4640.02,4736.72,4616.27,17662346,1661733,0.09;
399001,深证成指,0,2000-05-31,4629.31,4643.16,4666.99,4614.29,15660714,1456840,0.08;
399001,深证成指,0,2000-06-01,4665.01,4695.47,4703.23,4665.01,14331700,1401570,0.08;
399001,深证成指,0,2000-06-02,4700.1,4728.88,4728.94,4665.0,17884324,1734321,0.1;
399001,深证成指,0,2000-06-05,4744.38,4721.14,4781.77,4698.1,30331060,2161980,0.16;
399001,深证成指,0,2000-06-06,4727.73,4824.79,4826.94,4727.73,19025040,1768537,0.1;
399001,深证成指,0,2000-06-07,4856.41,4826.19,4875.05,4800.23,17231010,1642546,0.09;
399001,深证成指,0,2000-06-08,4832.52,4760.34,4834.59,4739.95,16162120,1772534,0.09;
399001,深证成指,0,2000-06-09,4767.37,4731.39,4796.33,4708.92,14547324,1387509,0.08;
399001,深证成指,0,2000-06-12,4718.82,4737.88,4742.73,4690.16,11828833,1139184,0.06;
399001,深证成指,0,2000-06-13,4742.18,4790.02,4790.02,4730.01,12268930,1196295,0.07;
399001,深证成指,0,2000-06-14,4792.19,4766.49,4799.53,4759.39,15082461,1474568,0.08;
399001,深证成指,0,2000-06-15,4769.21,4793.62,4795.36,4742.62,14492654,1281955,0.08;
399001,深证成指,0,2000-06-16,4801.46,4757.17,4811.52,4746.82,15724668,1478454,0.08;
399001,深证成指,0,2000-06-19,4755.55,4752.92,4792.68,4737.35,12281555,1210279,0.07;
399001,深证成指,0,2000-06-20,4751.97,4733.93,4773.53,4715.41,10760823,1013686,0.06;
399001,深证成指,0,2000-06-21,4754.3,4788.61,4789.76,4741.19,9535711,981475,0.05;
399001,深证成指,0,2000-06-22,4807.98,4764.77,4817.15,4759.91,11700431,1128408,0.06;
399001,深证成指,0,2000-06-23,4762.55,4808.31,4814.27,4742.38,13435806,1403483,0.07;
399001,深证成指,0,2000-06-26,4822.85,4823.82,4840.81,4811.85,14588583,1502584,0.08;
399001,深证成指,0,2000-06-27,4834.23,4816.37,4840.09,4791.58,14590493,1530582,0.08;
399001,深证成指,0,2000-06-28,4816.41,4824.68,4854.16,4808.3,12813917,1374345,0.07;
399001,深证成指,0,2000-06-29,4835.12,4846.78,4848.06,4800.84,13815416,1492220,0.07;
399001,深证成指,0,2000-06-30,4852.97,4830.67,4869.1,4817.91,14646402,1439896,0.08;
399001,深证成指,0,2000-07-03,4806.47,4739.37,4806.47,4730.51,17845684,1310675,0.1;
399001,深证成指,0,2000-07-04,4721.35,4753.48,4757.69,4704.93,20056320,966582,0.11;
399001,深证成指,0,2000-07-05,4759.88,4735.26,4771.6,4730.71,12816432,959015,0.07;
399001,深证成指,0,2000-07-06,4735.97,4703.53,4738.87,4701.4,11456712,983491,0.06;
399001,深证成指,0,2000-07-07,4710.37,4753.03,4765.08,4709.49,11666027,1026653,0.06;
399001,深证成指,0,2000-07-10,4762.96,4723.39,4770.25,4697.96,15183087,1386696,0.08;
399001,深证成指,0,2000-07-11,4731.02,4804.07,4807.55,4713.21,13881378,1330859,0.07;
399001,深证成指,0,2000-07-12,4806.8,4805.01,4834.73,4785.77,14716797,1292760,0.08;
399001,深证成指,0,2000-07-13,4811.33,4839.13,4850.47,4786.71,19237044,1880231,0.1;
399001,深证成指,0,2000-07-14,4850.0,4834.61,4854.51,4811.17,14787061,1455228,0.08;
399001,深证成指,0,2000-07-17,4840.72,4770.58,4851.35,4767.9,13371032,1337252,0.07;
399001,深证成指,0,2000-07-18,4772.81,4795.61,4805.06,4760.56,20040820,1211777,0.11;
399001,深证成指,0,2000-07-19,4807.52,4794.1,4826.48,4771.2,26628768,1238389,0.14;
399001,深证成指,0,2000-07-20,4799.15,4801.64,4809.43,4754.23,18150300,1168737,0.1;
399001,深证成指,0,2000-07-21,4808.77,4797.62,4821.07,4792.55,14565565,1129467,0.08;
399001,深证成指,0,2000-07-24,4800.73,4774.39,4801.1,4762.17,15010014,1231194,0.08;
399001,深证成指,0,2000-07-25,4771.72,4781.09,4792.16,4762.36,11763123,1001889,0.06;
399001,深证成指,0,2000-07-26,4786.94,4819.62,4827.94,4786.94,16066753,1201639,0.09;
399001,深证成指,0,2000-07-27,4841.93,4854.81,4905.51,4835.58,18292480,1498383,0.1;
399001,深证成指,0,2000-07-28,4854.32,4852.71,4885.44,4842.45,14527994,1283476,0.08;
399001,深证成指,0,2000-07-31,4858.33,4894.13,4894.67,4837.5,18450456,1431223,0.1;
399001,深证成指,0,2000-08-01,4900.54,4905.03,4926.46,4896.74,22694900,1235735,0.12;
399001,深证成指,0,2000-08-02,4910.97,4899.14,4927.46,4871.55,23206660,1272614,0.12;
399001,深证成指,0,2000-08-03,4905.81,4916.64,4934.69,4897.89,21178464,1549978,0.11;
399001,深证成指,0,2000-08-04,4926.94,4915.97,4957.75,4879.53,23466096,1551894,0.13;
399001,深证成指,0,2000-08-07,4921.93,4950.79,4952.2,4888.6,17243936,1415517,0.09;
399001,深证成指,0,2000-08-08,4956.24,4989.45,4996.58,4956.24,15391733,1400294,0.08;
399001,深证成指,0,2000-08-09,4985.5,5022.88,5026.77,4983.5,18388360,1537363,0.1;
399001,深证成指,0,2000-08-10,5034.35,5036.55,5047.48,5008.01,16720476,1509366,0.09;
399001,深证成指,0,2000-08-11,5051.48,5018.01,5062.29,5007.67,17079348,1359678,0.09;
399001,深证成指,0,2000-08-14,5022.86,5013.18,5041.67,5005.45,15451745,1287393,0.08;
399001,深证成指,0,2000-08-15,5006.9,4980.14,5022.78,4958.55,12666300,1099960,0.07;
399001,深证成指,0,2000-08-16,4988.97,4999.46,5007.99,4974.07,15075513,1163859,0.08;
399001,深证成指,0,2000-08-17,5006.33,5011.91,5023.07,5000.01,12101094,1114036,0.06;
399001,深证成指,0,2000-08-18,5014.99,5006.88,5022.67,4991.26,12803119,1158167,0.07;
399001,深证成指,0,2000-08-21,5003.71,5021.25,5022.06,4985.79,17633444,1601348,0.09;
399001,深证成指,0,2000-08-22,5022.87,4944.66,5040.11,4941.13,17389212,1479186,0.09;
399001,深证成指,0,2000-08-23,4919.56,4901.46,4953.18,4707.05,24770080,2017095,0.13;
399001,深证成指,0,2000-08-24,4907.05,4936.29,4950.85,4866.81,16267322,1500057,0.09;
399001,深证成指,0,2000-08-25,4942.19,4950.65,4959.06,4908.69,12488862,1171974,0.07;
399001,深证成指,0,2000-08-28,4955.62,4957.47,4961.06,4940.73,12979069,1266415,0.07;
399001,深证成指,0,2000-08-29,4965.39,4985.46,4987.11,4961.34,14762472,1253001,0.08;
399001,深证成指,0,2000-08-30,4989.72,4930.82,5003.12,4926.71,14464218,1296290,0.08;
399001,深证成指,0,2000-08-31,4906.65,4826.3,4914.7,4825.78,18325652,1454602,0.1;
399001,深证成指,0,2000-09-01,4800.59,4782.93,4840.44,4779.33,13269936,1104395,0.07;
399001,深证成指,0,2000-09-04,4775.58,4817.94,4819.35,4742.72,11654512,1014761,0.06;
399001,深证成指,0,2000-09-05,4822.1,4723.07,4842.36,4701.21,11252835,989600,0.06;
399001,深证成指,0,2000-09-06,4687.03,4632.69,4706.99,4623.77,12304455,1095672,0.07;
399001,深证成指,0,2000-09-07,4633.83,4670.47,4710.32,4633.83,9142473,845626,0.05;
399001,深证成指,0,2000-09-08,4681.15,4700.88,4718.12,4673.93,8423859,789797,0.04;
399001,深证成指,0,2000-09-11,4711.79,4704.87,4716.39,4672.33,8783717,773816,0.05;
399001,深证成指,0,2000-09-12,4709.65,4734.01,4735.79,4693.01,8629030,800844,0.05;
399001,深证成指,0,2000-09-13,4734.39,4771.32,4796.81,4731.6,13028035,1060243,0.07;
399001,深证成指,0,2000-09-14,4775.05,4727.81,4783.64,4711.43,11006365,883702,0.06;
399001,深证成指,0,2000-09-15,4717.81,4710.8,4719.36,4677.91,7584373,760441,0.04;
399001,深证成指,0,2000-09-18,4714.59,4628.84,4714.67,4624.81,7434543,731004,0.04;
399001,深证成指,0,2000-09-19,4609.78,4512.51,4609.78,4498.86,10138737,872000,0.05;
399001,深证成指,0,2000-09-20,4504.91,4551.03,4558.39,4480.87,8134071,814465,0.04;
399001,深证成指,0,2000-09-21,4558.63,4518.34,4570.88,4512.85,7617101,649797,0.04;
399001,深证成指,0,2000-09-22,4511.86,4465.13,4511.86,4454.16,6645130,574202,0.04;
399001,深证成指,0,2000-09-25,4460.11,4428.03,4475.1,4424.01,5870189,492480,0.03;
399001,深证成指,0,2000-09-26,4430.58,4477.4,4479.88,4430.58,6705966,654431,0.04;
399001,深证成指,0,2000-09-27,4483.27,4541.32,4541.54,4482.39,5902907,553881,0.03;
399001,深证成指,0,2000-09-28,4545.79,4465.2,4553.0,4459.35,6550951,541936,0.03;
399001,深证成指,0,2000-09-29,4467.67,4523.66,4525.04,4467.67,5419518,548945,0.03;
399001,深证成指,0,2000-10-09,4534.85,4507.58,4544.05,4478.67,5455106,544530,0.03;
399001,深证成指,0,2000-10-10,4510.2,4572.21,4573.41,4502.57,7691212,720814,0.04;
399001,深证成指,0,2000-10-11,4587.41,4557.31,4596.24,4550.35,7023271,738017,0.04;
399001,深证成指,0,2000-10-12,4553.88,4514.49,4554.24,4490.34,9915225,857995,0.05;
399001,深证成指,0,2000-10-13,4507.82,4481.07,4531.56,4471.5,9015271,831556,0.05;
399001,深证成指,0,2000-10-16,4478.15,4468.68,4484.73,4448.2,6488800,681867,0.03;
399001,深证成指,0,2000-10-17,4469.47,4491.99,4492.95,4460.8,5945811,555005,0.03;
399001,深证成指,0,2000-10-18,4502.26,4555.48,4556.9,4499.27,6657138,673629,0.04;
399001,深证成指,0,2000-10-19,4556.9,4514.15,4570.16,4504.97,6433647,616084,0.03;
399001,深证成指,0,2000-10-20,4512.27,4611.98,4614.01,4509.84,9492069,1049662,0.05;
399001,深证成指,0,2000-10-23,4632.69,4611.93,4640.21,4590.15,9393158,982567,0.05;
399001,深证成指,0,2000-10-24,4615.04,4601.88,4630.5,4582.36,6739819,785534,0.04;
399001,深证成指,0,2000-10-25,4606.29,4643.34,4654.32,4585.19,11396075,1111332,0.06;
399001,深证成指,0,2000-10-26,4646.93,4594.68,4654.71,4588.82,10138097,854273,0.05;
399001,深证成指,0,2000-10-27,4597.3,4602.57,4608.26,4576.63,8125738,779981,0.04;
399001,深证成指,0,2000-10-30,4606.99,4596.64,4610.5,4574.56,8943094,908146,0.05;
399001,深证成指,0,2000-10-31,4597.75,4573.22,4611.61,4564.72,8545309,837769,0.05;
399001,深证成指,0,2000-11-01,4573.23,4604.41,4607.6,4572.6,8550992,740291,0.05;
399001,深证成指,0,2000-11-02,4607.68,4629.07,4644.4,4607.68,10108373,930070,0.05;
399001,深证成指,0,2000-11-03,4636.26,4628.42,4644.6,4614.75,13292494,888376,0.07;
399001,深证成指,0,2000-11-06,4642.5,4646.26,4650.74,4618.05,12029360,913822,0.06;
399001,深证成指,0,2000-11-07,4654.1,4632.97,4659.84,4621.11,10306561,814437,0.05;
399001,深证成指,0,2000-11-08,4637.54,4674.96,4676.03,4636.57,10640839,837689,0.06;
399001,深证成指,0,2000-11-09,4672.07,4749.51,4750.67,4671.67,17642748,1218878,0.09;
399001,深证成指,0,2000-11-10,4768.43,4826.12,4848.18,4758.31,17626496,1523521,0.09;
399001,深证成指,0,2000-11-13,4841.53,4913.64,4932.93,4841.46,17455684,1577428,0.09;
399001,深证成指,0,2000-11-14,4927.4,4927.29,4929.71,4864.89,14519424,1372012,0.08;
399001,深证成指,0,2000-11-15,4936.66,4915.06,4959.4,4894.83,16118746,1423352,0.09;
399001,深证成指,0,2000-11-16,4915.46,4953.34,4954.69,4915.07,16691248,1400208,0.09;
399001,深证成指,0,2000-11-17,4964.39,4953.89,4979.96,4931.74,15336656,1313954,0.08;
399001,深证成指,0,2000-11-20,4951.99,4960.99,4962.61,4892.31,15794211,1356081,0.08;
399001,深证成指,0,2000-11-21,4962.41,4928.78,4987.36,4924.87,16403028,1258680,0.09;
399001,深证成指,0,2000-11-22,4916.19,4986.28,4987.62,4904.7,16895014,1268273,0.09;
399001,深证成指,0,2000-11-23,5001.5,4981.41,5011.04,4959.89,14475421,1383516,0.08;
399001,深证成指,0,2000-11-24,4982.59,4841.47,5001.29,4816.84,18720958,1634655,0.1;
399001,深证成指,0,2000-11-27,4799.86,4818.44,4860.27,4773.14,12410950,1104808,0.07;
399001,深证成指,0,2000-11-28,4823.02,4868.2,4868.52,4823.02,9295871,927304,0.05;
399001,深证成指,0,2000-11-29,4873.4,4820.0,4875.95,4797.13,13545921,1017999,0.07;
399001,深证成指,0,2000-11-30,4820.74,4829.99,4840.71,4804.24,9194320,827646,0.05;
399001,深证成指,0,2000-12-01,4836.64,4850.01,4860.35,4831.62,13166917,938080,0.07;
399001,深证成指,0,2000-12-04,4858.77,4855.22,4864.66,4833.31,13802937,1007536,0.07;
399001,深证成指,0,2000-12-05,4860.56,4820.59,4869.92,4815.32,13895709,949184,0.07;
399001,深证成指,0,2000-12-06,4825.69,4771.48,4838.16,4760.87,11921190,1031379,0.06;
399001,深证成指,0,2000-12-07,4768.07,4753.0,4790.84,4735.89,9501790,853829,0.05;
399001,深证成指,0,2000-12-08,4748.96,4747.94,4771.15,4744.02,10257442,770940,0.05;
399001,深证成指,0,2000-12-11,4751.75,4667.24,4754.88,4662.07,11815296,874444,0.06;
399001,深证成指,0,2000-12-12,4672.65,4704.89,4706.57,4652.23,9337498,724713,0.05;
399001,深证成指,0,2000-12-13,4708.2,4680.49,4708.72,4675.91,8371277,689101,0.04;
399001,深证成指,0,2000-12-14,4686.85,4698.69,4715.27,4684.56,13216817,702953,0.07;
399001,深证成指,0,2000-12-15,4702.93,4695.81,4719.46,4675.23,11631982,698703,0.06;
399001,深证成指,0,2000-12-18,4701.41,4710.82,4712.6,4652.4,9164864,802053,0.05;
399001,深证成指,0,2000-12-19,4720.65,4699.03,4729.49,4690.73,7236965,655353,0.04;
399001,深证成指,0,2000-12-20,4704.29,4743.21,4744.82,4688.25,9403590,805092,0.05;
399001,深证成指,0,2000-12-21,4757.24,4742.96,4779.09,4737.74,9698879,863910,0.05;
399001,深证成指,0,2000-12-22,4745.29,4720.92,4754.06,4705.61,8990478,844886,0.05;
399001,深证成指,0,2000-12-25,4722.08,4675.37,4722.08,4663.84,10159781,908140,0.05;
399001,深证成指,0,2000-12-26,4684.09,4696.86,4699.95,4663.63,9626150,857928,0.05;
399001,深证成指,0,2000-12-27,4695.27,4680.28,4709.96,4675.04,10438611,790581,0.06;
399001,深证成指,0,2000-12-28,4685.53,4705.61,4711.62,4672.56,9767944,753238,0.05;
399001,深证成指,0,2000-12-29,4709.37,4752.75,4755.24,4709.37,11359824,744812,0.06;
399001,深证成指,0,2001-01-02,4756.18,4797.96,4799.77,4734.07,16647714,979009,0.09;
399001,深证成指,0,2001-01-03,4806.89,4822.95,4825.9,4784.21,13683525,1257561,0.07;
399001,深证成指,0,2001-01-04,4833.52,4801.17,4836.51,4795.04,10720936,1074729,0.06;
399001,深证成指,0,2001-01-05,4800.95,4792.28,4806.84,4768.11,10305972,1043678,0.05;
399001,深证成指,0,2001-01-08,4793.4,4719.38,4793.4,4699.12,12027320,1196008,0.06;
399001,深证成指,0,2001-01-09,4708.79,4739.55,4742.76,4684.87,8770744,823705,0.05;
399001,深证成指,0,2001-01-10,4742.13,4787.2,4788.8,4739.3,10300156,1004682,0.05;
399001,深证成指,0,2001-01-11,4795.25,4817.29,4849.25,4790.38,10586231,1152776,0.06;
399001,深证成指,0,2001-01-12,4825.79,4793.1,4825.79,4782.26,9822895,1018946,0.05;
399001,深证成指,0,2001-01-15,4778.93,4649.0,4778.93,4642.86,13555722,1059792,0.07;
399001,深证成指,0,2001-01-16,4629.22,4678.18,4685.1,4610.28,9008748,786448,0.05;
399001,深证成指,0,2001-01-17,4687.54,4659.39,4698.44,4652.8,6543077,645196,0.03;
399001,深证成指,0,2001-01-18,4661.67,4690.59,4709.49,4661.67,9851985,697078,0.05;
399001,深证成指,0,2001-01-19,4701.1,4743.37,4745.14,4701.1,9731529,763111,0.05;
399001,深证成指,0,2001-02-05,4754.24,4636.87,4764.65,4629.33,8197591,645564,0.04;
399001,深证成指,0,2001-02-06,4624.22,4608.21,4633.08,4533.74,7732558,579032,0.04;
399001,深证成指,0,2001-02-07,4607.85,4560.03,4623.77,4557.52,5980820,414747,0.03;
399001,深证成指,0,2001-02-08,4551.86,4410.29,4561.8,4403.67,7375741,557763,0.04;
399001,深证成指,0,2001-02-09,4416.78,4478.8,4493.9,4416.78,10709824,591789,0.06;
399001,深证成指,0,2001-02-12,4488.15,4460.17,4490.31,4412.76,6600383,511084,0.04;
399001,深证成指,0,2001-02-13,4467.31,4463.92,4491.71,4459.76,5155224,438397,0.03;
399001,深证成指,0,2001-02-14,4464.52,4468.76,4483.75,4456.05,3334470,324679,0.02;
399001,深证成指,0,2001-02-15,4471.22,4435.74,4488.6,4431.65,3819922,340857,0.02;
399001,深证成指,0,2001-02-16,4427.39,4441.61,4443.65,4369.05,5132938,426373,0.03;
399001,深证成指,0,2001-02-19,4443.49,4494.98,4496.52,4418.31,5334015,418486,0.03;
399001,深证成指,0,2001-02-20,4491.75,4474.77,4530.16,4459.82,5749369,517198,0.03;
399001,深证成指,0,2001-02-21,4466.14,4362.65,4466.14,4333.93,7582414,652118,0.04;
399001,深证成指,0,2001-02-22,4341.53,4352.4,4388.61,4318.52,5061875,463980,0.03;
399001,深证成指,0,2001-02-23,4346.21,4413.34,4414.0,4341.74,5616861,477510,0.03;
399001,深证成指,0,2001-02-26,4426.31,4465.15,4467.19,4415.27,6779176,564619,0.04;
399001,深证成指,0,2001-02-27,4472.04,4462.05,4480.13,4424.78,6476531,533754,0.03;
399001,深证成指,0,2001-02-28,4471.83,4453.14,4484.31,4438.5,4944179,410372,0.03;
399001,深证成指,0,2001-03-01,4455.15,4495.5,4497.32,4455.15,6137239,465630,0.03;
399001,深证成指,0,2001-03-02,4512.47,4578.64,4592.9,4512.47,14828704,736345,0.08;
399001,深证成指,0,2001-03-05,4609.19,4571.66,4614.69,4570.36,7106373,559278,0.04;
399001,深证成指,0,2001-03-06,4596.18,4601.68,4601.99,4564.7,9345707,687825,0.05;
399001,深证成指,0,2001-03-07,4631.87,4615.81,4650.22,4597.47,17983040,1177510,0.1;
399001,深证成指,0,2001-03-08,4616.27,4677.12,4687.68,4597.12,11655975,901499,0.06;
399001,深证成指,0,2001-03-09,4684.91,4732.04,4749.25,4684.91,13582024,1122271,0.07;
399001,深证成指,0,2001-03-12,4742.5,4736.56,4750.32,4704.51,12122354,1005656,0.06;
